,Date,Surface Area,Name,Gauge ID
0,1999-03-09,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1,1999-03-10,2778125,Murrumbidgee River at Tantangara Reservoir,410543
2,1999-03-11,2778125,Murrumbidgee River at Tantangara Reservoir,410543
3,1999-03-12,2778125,Murrumbidgee River at Tantangara Reservoir,410543
4,1999-03-13,2778125,Murrumbidgee River at Tantangara Reservoir,410543
5,1999-03-14,2778125,Murrumbidgee River at Tantangara Reservoir,410543
6,1999-03-15,2778125,Murrumbidgee River at Tantangara Reservoir,410543
7,1999-03-16,2778125,Murrumbidgee River at Tantangara Reservoir,410543
8,1999-03-17,2778125,Murrumbidgee River at Tantangara Reservoir,410543
9,1999-03-18,2778125,Murrumbidgee River at Tantangara Reservoir,410543
10,1999-03-19,2778125,Murrumbidgee River at Tantangara Reservoir,410543
11,1999-03-20,2778125,Murrumbidgee River at Tantangara Reservoir,410543
12,1999-03-21,2778125,Murrumbidgee River at Tantangara Reservoir,410543
13,1999-03-22,2778125,Murrumbidgee River at Tantangara Reservoir,410543
14,1999-03-23,2778125,Murrumbidgee River at Tantangara Reservoir,410543
15,1999-03-24,2778125,Murrumbidgee River at Tantangara Reservoir,410543
16,1999-03-25,2778125,Murrumbidgee River at Tantangara Reservoir,410543
17,1999-03-26,2778125,Murrumbidgee River at Tantangara Reservoir,410543
18,1999-03-27,2778125,Murrumbidgee River at Tantangara Reservoir,410543
19,1999-03-28,2778125,Murrumbidgee River at Tantangara Reservoir,410543
20,1999-03-29,2778125,Murrumbidgee River at Tantangara Reservoir,410543
21,1999-03-30,2778125,Murrumbidgee River at Tantangara Reservoir,410543
22,1999-03-31,2778125,Murrumbidgee River at Tantangara Reservoir,410543
23,1999-04-01,2778125,Murrumbidgee River at Tantangara Reservoir,410543
24,1999-04-02,2778125,Murrumbidgee River at Tantangara Reservoir,410543
25,1999-04-03,2778125,Murrumbidgee River at Tantangara Reservoir,410543
26,1999-04-04,2778125,Murrumbidgee River at Tantangara Reservoir,410543
27,1999-04-05,2778125,Murrumbidgee River at Tantangara Reservoir,410543
28,1999-04-06,2778125,Murrumbidgee River at Tantangara Reservoir,410543
29,1999-04-07,2778125,Murrumbidgee River at Tantangara Reservoir,410543
30,1999-04-08,2778125,Murrumbidgee River at Tantangara Reservoir,410543
31,1999-04-09,2778125,Murrumbidgee River at Tantangara Reservoir,410543
32,1999-04-10,2778125,Murrumbidgee River at Tantangara Reservoir,410543
33,1999-04-11,2778125,Murrumbidgee River at Tantangara Reservoir,410543
34,1999-04-12,2778125,Murrumbidgee River at Tantangara Reservoir,410543
35,1999-04-13,2778125,Murrumbidgee River at Tantangara Reservoir,410543
36,1999-04-14,2778125,Murrumbidgee River at Tantangara Reservoir,410543
37,1999-04-15,2778125,Murrumbidgee River at Tantangara Reservoir,410543
38,1999-04-16,2778125,Murrumbidgee River at Tantangara Reservoir,410543
39,1999-04-17,2778125,Murrumbidgee River at Tantangara Reservoir,410543
40,1999-04-18,2778125,Murrumbidgee River at Tantangara Reservoir,410543
41,1999-04-19,2778125,Murrumbidgee River at Tantangara Reservoir,410543
42,1999-04-20,2778125,Murrumbidgee River at Tantangara Reservoir,410543
43,1999-04-21,2778125,Murrumbidgee River at Tantangara Reservoir,410543
44,1999-04-22,2778125,Murrumbidgee River at Tantangara Reservoir,410543
45,1999-04-23,2778125,Murrumbidgee River at Tantangara Reservoir,410543
46,1999-04-24,2778125,Murrumbidgee River at Tantangara Reservoir,410543
47,1999-04-25,2778125,Murrumbidgee River at Tantangara Reservoir,410543
48,1999-04-26,2778125,Murrumbidgee River at Tantangara Reservoir,410543
49,1999-04-27,2778125,Murrumbidgee River at Tantangara Reservoir,410543
50,1999-04-28,2778125,Murrumbidgee River at Tantangara Reservoir,410543
51,1999-04-29,2778125,Murrumbidgee River at Tantangara Reservoir,410543
52,1999-04-30,2778125,Murrumbidgee River at Tantangara Reservoir,410543
53,1999-05-01,2778125,Murrumbidgee River at Tantangara Reservoir,410543
54,1999-05-02,2778125,Murrumbidgee River at Tantangara Reservoir,410543
55,1999-05-03,2778125,Murrumbidgee River at Tantangara Reservoir,410543
56,1999-05-04,2778125,Murrumbidgee River at Tantangara Reservoir,410543
57,1999-05-05,2778125,Murrumbidgee River at Tantangara Reservoir,410543
58,1999-05-06,2778125,Murrumbidgee River at Tantangara Reservoir,410543
59,1999-05-07,2778125,Murrumbidgee River at Tantangara Reservoir,410543
60,1999-05-08,2778125,Murrumbidgee River at Tantangara Reservoir,410543
61,1999-05-09,2778125,Murrumbidgee River at Tantangara Reservoir,410543
62,1999-05-10,2778125,Murrumbidgee River at Tantangara Reservoir,410543
63,1999-05-11,2778125,Murrumbidgee River at Tantangara Reservoir,410543
64,1999-05-12,2778125,Murrumbidgee River at Tantangara Reservoir,410543
65,1999-05-13,2778125,Murrumbidgee River at Tantangara Reservoir,410543
66,1999-05-14,2778125,Murrumbidgee River at Tantangara Reservoir,410543
67,1999-05-15,2778125,Murrumbidgee River at Tantangara Reservoir,410543
68,1999-05-16,2778125,Murrumbidgee River at Tantangara Reservoir,410543
69,1999-05-17,2778125,Murrumbidgee River at Tantangara Reservoir,410543
70,1999-05-18,2778125,Murrumbidgee River at Tantangara Reservoir,410543
71,1999-05-19,2778125,Murrumbidgee River at Tantangara Reservoir,410543
72,1999-05-20,2778125,Murrumbidgee River at Tantangara Reservoir,410543
73,1999-05-21,2778125,Murrumbidgee River at Tantangara Reservoir,410543
74,1999-05-22,2778125,Murrumbidgee River at Tantangara Reservoir,410543
75,1999-05-23,2778125,Murrumbidgee River at Tantangara Reservoir,410543
76,1999-05-24,2778125,Murrumbidgee River at Tantangara Reservoir,410543
77,1999-05-25,2778125,Murrumbidgee River at Tantangara Reservoir,410543
78,1999-05-26,2778125,Murrumbidgee River at Tantangara Reservoir,410543
79,1999-05-27,2778125,Murrumbidgee River at Tantangara Reservoir,410543
80,1999-05-28,2778125,Murrumbidgee River at Tantangara Reservoir,410543
81,1999-05-29,2778125,Murrumbidgee River at Tantangara Reservoir,410543
82,1999-05-30,2778125,Murrumbidgee River at Tantangara Reservoir,410543
83,1999-05-31,2778125,Murrumbidgee River at Tantangara Reservoir,410543
1843,1999-06-01,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1844,1999-06-02,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1845,1999-06-03,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1846,1999-06-04,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1847,1999-06-05,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1848,1999-06-06,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1849,1999-06-07,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1850,1999-06-08,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1851,1999-06-09,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1852,1999-06-10,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1853,1999-06-11,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1854,1999-06-12,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1855,1999-06-13,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1856,1999-06-14,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1857,1999-06-15,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1858,1999-06-16,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1859,1999-06-17,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1860,1999-06-18,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1861,1999-06-19,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1862,1999-06-20,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1863,1999-06-21,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2542,1999-06-22,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2543,1999-06-23,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2544,1999-06-24,3722500,Murrumbidgee River at Tantangara Reservoir,410543
1864,1999-06-25,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1865,1999-06-26,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1866,1999-06-27,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1867,1999-06-28,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1868,1999-06-29,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1869,1999-06-30,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1870,1999-07-01,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1871,1999-07-02,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1872,1999-07-03,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1873,1999-07-04,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1874,1999-07-05,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1875,1999-07-06,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1876,1999-07-07,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1877,1999-07-08,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1878,1999-07-09,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1879,1999-07-10,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1880,1999-07-11,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1881,1999-07-12,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1882,1999-07-13,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1883,1999-07-14,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1884,1999-07-15,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1885,1999-07-16,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1886,1999-07-17,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1887,1999-07-18,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1888,1999-07-19,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1889,1999-07-20,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1890,1999-07-21,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1891,1999-07-22,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1892,1999-07-23,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1893,1999-07-24,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1894,1999-07-25,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1895,1999-07-26,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1896,1999-07-27,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1897,1999-07-28,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1898,1999-07-29,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1899,1999-07-30,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1900,1999-07-31,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1901,1999-08-01,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1902,1999-08-02,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1903,1999-08-03,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1904,1999-08-04,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1905,1999-08-05,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1906,1999-08-06,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1907,1999-08-07,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1908,1999-08-08,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1909,1999-08-09,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1910,1999-08-10,3143125,Murrumbidgee River at Tantangara Reservoir,410543
2545,1999-08-11,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2546,1999-08-12,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2547,1999-08-13,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2548,1999-08-14,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2549,1999-08-15,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2550,1999-08-16,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2551,1999-08-17,3722500,Murrumbidgee River at Tantangara Reservoir,410543
3011,1999-08-18,4056250,Murrumbidgee River at Tantangara Reservoir,410543
2552,1999-08-19,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2553,1999-08-20,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2554,1999-08-21,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2555,1999-08-22,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2556,1999-08-23,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2557,1999-08-24,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2558,1999-08-25,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2559,1999-08-26,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2560,1999-08-27,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2561,1999-08-28,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2562,1999-08-29,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2563,1999-08-30,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2564,1999-08-31,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2565,1999-09-01,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2566,1999-09-02,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2567,1999-09-03,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2568,1999-09-04,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2569,1999-09-05,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2570,1999-09-06,3722500,Murrumbidgee River at Tantangara Reservoir,410543
3012,1999-09-07,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3013,1999-09-08,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3014,1999-09-09,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3015,1999-09-10,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3016,1999-09-11,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3017,1999-09-12,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3018,1999-09-13,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3019,1999-09-14,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3020,1999-09-15,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3021,1999-09-16,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3022,1999-09-17,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3023,1999-09-18,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3365,1999-09-19,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3366,1999-09-20,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3367,1999-09-21,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3368,1999-09-22,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3369,1999-09-23,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3024,1999-09-24,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3025,1999-09-25,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3026,1999-09-26,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3027,1999-09-27,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3028,1999-09-28,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3029,1999-09-29,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3030,1999-09-30,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3031,1999-10-01,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3032,1999-10-02,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3033,1999-10-03,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3034,1999-10-04,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3035,1999-10-05,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3036,1999-10-06,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3370,1999-10-07,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3037,1999-10-08,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3038,1999-10-09,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3039,1999-10-10,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3040,1999-10-11,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3041,1999-10-12,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3042,1999-10-13,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3043,1999-10-14,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3044,1999-10-15,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3045,1999-10-16,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3046,1999-10-17,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3047,1999-10-18,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3048,1999-10-19,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3049,1999-10-20,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3050,1999-10-21,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3051,1999-10-22,4056250,Murrumbidgee River at Tantangara Reservoir,410543
2571,1999-10-23,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2572,1999-10-24,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2573,1999-10-25,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2574,1999-10-26,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2575,1999-10-27,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2576,1999-10-28,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2577,1999-10-29,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2578,1999-10-30,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2579,1999-10-31,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2580,1999-11-01,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2581,1999-11-02,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2582,1999-11-03,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2583,1999-11-04,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2584,1999-11-05,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2585,1999-11-06,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2586,1999-11-07,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2587,1999-11-08,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2588,1999-11-09,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2589,1999-11-10,3722500,Murrumbidgee River at Tantangara Reservoir,410543
3052,1999-11-11,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3053,1999-11-12,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3054,1999-11-13,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3055,1999-11-14,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3056,1999-11-15,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3057,1999-11-16,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3058,1999-11-17,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3059,1999-11-18,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3060,1999-11-19,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3371,1999-11-20,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3372,1999-11-21,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3373,1999-11-22,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3374,1999-11-23,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3375,1999-11-24,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3588,1999-11-25,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3589,1999-11-26,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3590,1999-11-27,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3591,1999-11-28,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3592,1999-11-29,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3593,1999-11-30,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3594,1999-12-01,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3595,1999-12-02,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3596,1999-12-03,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3597,1999-12-04,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3598,1999-12-05,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3599,1999-12-06,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3834,1999-12-07,5372500,Murrumbidgee River at Tantangara Reservoir,410543
3600,1999-12-08,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3601,1999-12-09,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3602,1999-12-10,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3603,1999-12-11,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3604,1999-12-12,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3605,1999-12-13,4888125,Murrumbidgee River at Tantangara Reservoir,410543
3376,1999-12-14,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3377,1999-12-15,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3378,1999-12-16,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3379,1999-12-17,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3380,1999-12-18,4576875,Murrumbidgee River at Tantangara Reservoir,410543
3061,1999-12-19,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3062,1999-12-20,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3063,1999-12-21,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3064,1999-12-22,4056250,Murrumbidgee River at Tantangara Reservoir,410543
2590,1999-12-23,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2591,1999-12-24,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2592,1999-12-25,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2593,1999-12-26,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2594,1999-12-27,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2595,1999-12-28,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2596,1999-12-29,3722500,Murrumbidgee River at Tantangara Reservoir,410543
3065,1999-12-30,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3066,1999-12-31,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3067,2000-01-01,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3068,2000-01-02,4056250,Murrumbidgee River at Tantangara Reservoir,410543
3069,2000-01-03,4056250,Murrumbidgee River at Tantangara Reservoir,410543
2597,2000-01-04,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2598,2000-01-05,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2599,2000-01-06,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2600,2000-01-07,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2601,2000-01-08,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2602,2000-01-09,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2603,2000-01-10,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2604,2000-01-11,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2605,2000-01-12,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2606,2000-01-13,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2607,2000-01-14,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2608,2000-01-15,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2609,2000-01-16,3722500,Murrumbidgee River at Tantangara Reservoir,410543
2610,2000-01-17,3722500,Murrumbidgee River at Tantangara Reservoir,410543
1911,2000-01-18,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1912,2000-01-19,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1913,2000-01-20,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1914,2000-01-21,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1915,2000-01-22,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1916,2000-01-23,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1917,2000-01-24,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1918,2000-01-25,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1919,2000-01-26,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1920,2000-01-27,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1921,2000-01-28,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1922,2000-01-29,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1923,2000-01-30,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1924,2000-01-31,3143125,Murrumbidgee River at Tantangara Reservoir,410543
1925,2000-02-01,3143125,Murrumbidgee River at Tantangara Reservoir,410543
84,2000-02-02,2778125,Murrumbidgee River at Tantangara Reservoir,410543
85,2000-02-03,2778125,Murrumbidgee River at Tantangara Reservoir,410543
86,2000-02-04,2778125,Murrumbidgee River at Tantangara Reservoir,410543
87,2000-02-05,2778125,Murrumbidgee River at Tantangara Reservoir,410543
88,2000-02-06,2778125,Murrumbidgee River at Tantangara Reservoir,410543
89,2000-02-07,2778125,Murrumbidgee River at Tantangara Reservoir,410543
90,2000-02-08,2778125,Murrumbidgee River at Tantangara Reservoir,410543
91,2000-02-09,2778125,Murrumbidgee River at Tantangara Reservoir,410543
92,2000-02-10,2778125,Murrumbidgee River at Tantangara Reservoir,410543
93,2000-02-11,2778125,Murrumbidgee River at Tantangara Reservoir,410543
94,2000-02-12,2778125,Murrumbidgee River at Tantangara Reservoir,410543
95,2000-02-13,2778125,Murrumbidgee River at Tantangara Reservoir,410543
96,2000-02-14,2778125,Murrumbidgee River at Tantangara Reservoir,410543
97,2000-02-15,2778125,Murrumbidgee River at Tantangara Reservoir,410543
98,2000-02-16,2778125,Murrumbidgee River at Tantangara Reservoir,410543
99,2000-02-17,2778125,Murrumbidgee River at Tantangara Reservoir,410543
100,2000-02-18,2778125,Murrumbidgee River at Tantangara Reservoir,410543
101,2000-02-19,2778125,Murrumbidgee River at Tantangara Reservoir,410543
102,2000-02-20,2778125,Murrumbidgee River at Tantangara Reservoir,410543
103,2000-02-21,2778125,Murrumbidgee River at Tantangara Reservoir,410543
104,2000-02-22,2778125,Murrumbidgee River at Tantangara Reservoir,410543
105,2000-02-23,2778125,Murrumbidgee River at Tantangara Reservoir,410543
106,2000-02-24,2778125,Murrumbidgee River at Tantangara Reservoir,410543
107,2000-02-25,2778125,Murrumbidgee River at Tantangara Reservoir,410543
108,2000-02-26,2778125,Murrumbidgee River at Tantangara Reservoir,410543
109,2000-02-27,2778125,Murrumbidgee River at Tantangara Reservoir,410543
110,2000-02-28,2778125,Murrumbidgee River at Tantangara Reservoir,410543
111,2000-02-29,2778125,Murrumbidgee River at Tantangara Reservoir,410543
112,2000-03-01,2778125,Murrumbidgee River at Tantangara Reservoir,410543
113,2000-03-02,2778125,Murrumbidgee River at Tantangara Reservoir,410543
114,2000-03-03,2778125,Murrumbidgee River at Tantangara Reservoir,410543
115,2000-03-04,2778125,Murrumbidgee River at Tantangara Reservoir,410543
116,2000-03-05,2778125,Murrumbidgee River at Tantangara Reservoir,410543
117,2000-03-06,2778125,Murrumbidgee River at Tantangara Reservoir,410543
118,2000-03-07,2778125,Murrumbidgee River at Tantangara Reservoir,410543
119,2000-03-08,2778125,Murrumbidgee River at Tantangara Reservoir,410543
120,2000-03-09,2778125,Murrumbidgee River at Tantangara Reservoir,410543
121,2000-03-10,2778125,Murrumbidgee River at Tantangara Reservoir,410543
122,2000-03-11,2778125,Murrumbidgee River at Tantangara Reservoir,410543
123,2000-03-12,2778125,Murrumbidgee River at Tantangara Reservoir,410543
124,2000-03-13,2778125,Murrumbidgee River at Tantangara Reservoir,410543
